x,y,z,label
526039.712,4694105.347,14.637,2.0
526039.002,4694103.027,14.651,2.0
526039.258,4694102.783,14.663,2.0
526039.791,4694105.244,14.672,2.0
526037.316,4694104.298,14.678999999999998,2.0
526037.727,4694103.032,14.712999999999997,2.0
526038.902,4694103.035,14.730999999999998,2.0
526039.635,4694105.115,14.730999999999998,2.0
526037.269,4694103.916,14.744,2.0
526039.212,4694102.962,14.765,2.0
526039.287,4694103.113,14.773999999999997,2.0
526039.52,4694104.617,14.791999999999998,2.0
526039.873,4694105.254,14.796,2.0
526037.931,4694102.733,14.799,2.0
526037.855,4694102.828,14.83,2.0
526037.256,4694104.229,14.865,2.0
526037.08,4694104.149,14.933,2.0
526037.919,4694103.305,14.961,2.0
526039.767,4694104.088,14.969,2.0
526039.264,4694104.707,14.989,2.0
526039.691,4694104.262,15.012,2.0
526039.773,4694103.781,15.024000000000001,2.0
526039.384,4694103.459,15.062999999999999,2.0
526038.577,4694103.481,15.121000000000002,2.0
526037.979,4694103.185,15.140999999999998,2.0
526038.416,4694103.278,15.177,2.0
526037.389,4694104.596,15.189,2.0
526039.487,4694103.621,15.25,2.0
526039.758,4694103.59,15.282,2.0
526039.182,4694103.554,15.322,2.0
526039.54,4694104.026,15.335,2.0
526039.61,4694103.607,15.416,2.0
526038.339,4694103.016,15.470000000000002,2.0
526038.246,4694102.874,15.479,2.0
526038.328,4694102.857,15.506,2.0
526038.237,4694103.029,15.515,2.0
526039.522,4694103.892,15.526,2.0
526038.789,4694105.257,15.548000000000002,2.0
526038.245,4694103.395,15.550999999999998,2.0
526039.349,4694103.976,15.599,2.0
526039.018,4694104.361,15.646999999999998,2.0
526039.126,4694104.147,15.711,2.0
526039.264,4694104.056,15.740000000000002,2.0
526037.636,4694104.445,15.761,2.0
526039.284,4694104.291,15.773,2.0
526038.466,4694103.706,15.825,2.0
526037.736,4694103.871,15.911,2.0
526038.693,4694103.743,15.949000000000002,2.0
526037.971,4694103.629,16.023,2.0
526038.623,4694105.015,16.059,2.0
526039.029,4694104.742,16.087,2.0
526037.635,4694104.626,16.108,2.0
526038.868,4694104.786,16.134,2.0
526039.037,4694105.013,16.145,2.0
526038.945,4694103.916,16.174,2.0
526038.872,4694103.746,16.196,2.0
526037.96,4694103.893,16.209,2.0
526039.011,4694103.952,16.23,2.0
526039.137,4694104.91,16.239,2.0
526038.247,4694105.05,16.27,2.0
526038.084,4694103.701,16.31,2.0
526038.945,4694104.182,16.316,2.0
526038.769,4694104.525,16.409,2.0
526038.561,4694104.786,16.409,2.0
526037.984,4694104.884,16.473,2.0
526038.827,4694104.47,16.482,2.0
526038.188,4694103.992,16.604,2.0
526038.251,4694105.02,16.614,2.0
526038.328,4694103.891,16.666,2.0
526038.608,4694103.847,16.775,2.0
526037.747,4694104.173,16.834,2.0
526037.974,4694104.645,16.88,2.0
526037.975,4694104.347,16.93,2.0
526038.174,4694104.775,16.946,2.0
526038.653,4694104.05,16.95,2.0
526037.833,4694104.105,16.961,2.0
526038.257,4694104.833,16.993,2.0
526038.123,4694104.626,17.175,2.0
526038.204,4694104.194,17.181,2.0
526038.334,4694104.17,17.216,2.0
526038.369,4694104.589,17.226,2.0
526038.511,4694104.329,17.286,2.0
526038.139,4694104.49,17.306,2.0
526038.562,4694104.606,17.443,2.0
526038.366,4694104.327,17.596,2.0
526028.79,4694114.623,2.529,3.0
526028.633,4694114.855,2.55,3.0
526028.585,4694114.667,2.554,3.0
526029.435,4694116.31,2.602,3.0
526027.878,4694116.032,2.629,3.0
526029.22,4694116.262,2.732,3.0
526027.758,4694116.542,2.738,3.0
526027.798,4694115.649,2.764,3.0
526030.286,4694115.016,2.92,3.0
526027.894,4694115.801,3.0069999999999997,3.0
526030.284,4694114.735,3.254,3.0
526030.316,4694114.825,3.3119999999999994,3.0
526027.371,4694115.747,3.495,3.0
526027.673,4694115.699,3.609,3.0
526027.235,4694115.736,3.6470000000000002,3.0
526027.781,4694116.424,3.651,3.0
526027.669,4694116.437,3.713,3.0
526029.818,4694114.748,3.834,3.0
526029.642,4694114.671,3.878,3.0
526029.658,4694114.805,3.91,3.0
526029.4,4694116.093,3.963,3.0
526027.598,4694116.12,4.007,3.0
526029.795,4694114.374,4.016,3.0
526028.937,4694116.508,4.097,3.0
526029.613,4694114.472,4.122,3.0
526029.001,4694116.231,4.132,3.0
526028.907,4694115.222,4.135,3.0
526028.904,4694116.222,4.159,3.0
526029.931,4694114.995,4.194,3.0
526029.154,4694114.998,4.221,3.0
526030.154,4694115.163,4.225,3.0
526028.85,4694114.977,4.27,3.0
526029.229,4694115.234,4.271,3.0
526028.854,4694115.793,4.292,3.0
526026.786,4694117.61,4.336,3.0
526029.204,4694115.42,4.342,3.0
526030.107,4694114.891,4.355,3.0
526029.11,4694115.558,4.422,3.0
526026.608,4694113.937,4.427,3.0
526028.486,4694115.657,4.471,3.0
526028.568,4694115.637,4.481,3.0
526028.826,4694115.297,4.494,3.0
526026.795,4694117.39,4.508,3.0
526028.761,4694115.583,4.604,3.0
526029.75,4694115.107,4.778,3.0
526029.472,4694115.202,4.791,3.0
526029.73,4694115.235,4.925,3.0
526029.067,4694115.808,5.022,3.0
526029.396,4694115.446,5.672,3.0
526025.032,4694113.456,5.677,3.0
526025.023,4694113.123,5.775,3.0
526024.604,4694113.16,5.823,3.0
526024.852,4694113.242,5.834,3.0
526024.364,4694113.198,5.885,3.0
526027.476,4694115.957,5.909,3.0
526027.503,4694115.988,5.927,3.0
526027.148,4694116.533,5.927,3.0
526026.586,4694115.87,5.945,3.0
526026.723,4694116.084,5.95,3.0
526024.351,4694113.467,5.952,3.0
526027.057,4694115.988,5.959,3.0
526027.08,4694116.022,5.963,3.0
526026.845,4694115.982,5.973,3.0
526027.282,4694116.353,5.996,3.0
526027.088,4694116.274,6.002,3.0
526026.908,4694116.309,6.024,3.0
526027.321,4694116.176,6.036,3.0
526026.842,4694116.068,6.047000000000001,3.0
526024.529,4694113.458,6.093,3.0
526025.215,4694113.832,6.747,3.0
526026.303,4694113.751,7.196,3.0
526026.101,4694113.409,7.256,3.0
526025.998,4694113.432,7.276,3.0
526026.726,4694113.49,7.369,3.0
526026.443,4694113.581,7.381,3.0
526026.35,4694113.22,7.386999999999999,3.0
526026.517,4694113.174,7.408999999999999,3.0
526026.322,4694113.26,7.446,3.0
526026.239,4694113.206,7.45,3.0
526026.181,4694117.93,8.152,3.0
526026.475,4694117.735,8.16,3.0
526026.221,4694118.076,8.202,3.0
526026.676,4694117.668,8.222,3.0
526026.342,4694118.076,8.244,3.0
526026.376,4694117.865,8.329,3.0
526026.626,4694116.449,8.422,3.0
526027.206,4694114.821,8.427,3.0
526026.776,4694114.197,8.478,3.0
526026.554,4694116.727,8.588,3.0
526027.01,4694116.895,8.67,3.0
526027.36,4694114.601,8.68,3.0
526026.772,4694116.705,8.729,3.0
526027.129,4694114.439,8.74,3.0
526026.928,4694116.947,8.748,3.0
526027.288,4694114.149,8.756,3.0
526027.1,4694114.204,8.761,3.0
526026.845,4694117.223,8.807,3.0
526024.659,4694116.766,8.917,3.0
526027.325,4694114.309,8.975,3.0
526027.028,4694117.06,9.007,3.0
526026.695,4694115.611,9.072,3.0
526026.818,4694115.578,9.111,3.0
526027.004,4694115.327,9.204,3.0
526025.988,4694117.237,9.219,3.0
526026.836,4694115.302,9.24,3.0
526026.251,4694115.778,9.243,3.0
526026.23,4694117.166,9.371,3.0
526026.471,4694116.991,9.412,3.0
526026.669,4694114.804,9.417,3.0
526026.534,4694116.767,9.419,3.0
526026.361,4694117.416,9.436,3.0
526026.426,4694117.206,9.463,3.0
526026.573,4694114.648,9.466,3.0
526023.436,4694113.967,9.511,3.0
526026.137,4694117.341,9.532,3.0
526026.221,4694117.513,9.541,3.0
526025.956,4694117.713,9.591,3.0
526023.694,4694113.712,9.603,3.0
526026.831,4694114.637,9.619,3.0
526025.367,4694113.468,9.634,3.0
526026.967,4694114.995,9.645,3.0
526026.577,4694117.238,9.645,3.0
526026.992,4694115.024,9.664,3.0
526027.165,4694114.505,9.701,3.0
526026.913,4694114.423,9.704,3.0
526026.619,4694117.439,9.799,3.0
526025.465,4694113.644,9.868,3.0
526025.593,4694113.485,9.878,3.0
526025.585,4694113.594,9.97,3.0
526026.461,4694114.533,10.046,3.0
526028.209,4694111.464,10.124,3.0
526023.325,4694114.247,10.124,3.0
526028.185,4694111.195,10.136,3.0
526026.411,4694114.273,10.138,3.0
526026.478,4694114.16,10.188,3.0
526027.845,4694110.939,10.261,3.0
526026.5,4694114.288,10.292,3.0
526027.704,4694110.989,10.305,3.0
526026.605,4694114.024,10.323,3.0
526027.799,4694111.4,10.359,3.0
526024.713,4694111.968,10.383,3.0
526028.179,4694111.994,10.415,3.0
526026.015,4694114.263,10.418,3.0
526027.853,4694111.152,10.527,3.0
526024.465,4694112.847,10.53,3.0
526024.163,4694112.763,10.567,3.0
526027.643,4694111.188,10.597,3.0
526027.602,4694111.325,10.614,3.0
526024.634,4694112.854,10.618,3.0
526024.632,4694112.234,10.621,3.0
526025.456,4694113.905,10.634,3.0
526025.06,4694113.741,10.67,3.0
526024.769,4694112.058,10.676,3.0
526024.927,4694113.447,10.709,3.0
526025.689,4694114.049,10.73,3.0
526024.738,4694112.336,10.737,3.0
526024.951,4694112.396,10.749,3.0
526025.004,4694112.527,10.76,3.0
526025.609,4694113.915,10.807,3.0
526026.024,4694113.894,10.815,3.0
526028.476,4694111.089,10.817,3.0
526024.871,4694113.634,10.817,3.0
526025.774,4694116.772,10.834,3.0
526025.928,4694114.0,10.837,3.0
526025.964,4694116.49,10.853,3.0
526028.158,4694112.163,10.869,3.0
526026.208,4694116.119,10.874,3.0
526028.578,4694111.494,10.877,3.0
526026.318,4694116.164,10.883,3.0
526026.007,4694113.726,10.917,3.0
526023.653,4694113.817,10.929,3.0
526023.512,4694113.271,10.937,3.0
526024.617,4694113.727,10.937,3.0
526026.087,4694116.839,10.94,3.0
526026.346,4694116.523,10.959,3.0
526024.996,4694112.594,10.97,3.0
526028.349,4694111.824,10.997,3.0
526025.957,4694113.997,11.0,3.0
526025.579,4694116.31,11.008,3.0
526026.064,4694116.487,11.008,3.0
526025.964,4694113.734,11.016,3.0
526023.364,4694115.165,11.016,3.0
526023.542,4694113.034,11.022,3.0
526028.163,4694110.893,11.024,3.0
526025.759,4694116.716,11.033,3.0
526024.834,4694112.862,11.04,3.0
526026.027,4694114.002,11.062,3.0
526028.333,4694111.551,11.071,3.0
526028.249,4694111.608,11.079,3.0
526026.108,4694116.51,11.09,3.0
526028.254,4694111.353,11.105,3.0
526026.296,4694116.473,11.109,3.0
526028.065,4694110.638,11.129,3.0
526026.397,4694115.548,11.188,3.0
526025.652,4694116.665,11.259,3.0
526026.514,4694115.283,11.293,3.0
526023.842,4694113.676,11.318,3.0
526026.171,4694115.108,11.347,3.0
526026.551,4694115.174,11.351,3.0
526026.365,4694114.945,11.354,3.0
526028.97,4694112.991,11.359,3.0
526025.588,4694116.791,11.361,3.0
526026.32,4694115.334,11.397,3.0
526025.98,4694115.073,11.401,3.0
526023.444,4694115.388,11.412,3.0
526028.453,4694112.2,11.42,3.0
526029.528,4694113.472,11.441,3.0
526026.464,4694115.024,11.468,3.0
526028.96,4694113.267,11.469,3.0
526024.553,4694112.508,11.47,3.0
526024.359,4694112.641,11.506,3.0
526028.465,4694112.386,11.527,3.0
526029.226,4694113.113,11.544,3.0
526024.42,4694112.17,11.552,3.0
526025.783,4694115.412,11.558,3.0
526028.424,4694110.789,11.567,3.0
526028.819,4694113.12,11.571,3.0
526028.326,4694110.549,11.576,3.0
526029.398,4694113.276,11.59,3.0
526026.064,4694114.773,11.591,3.0
526024.444,4694112.445,11.601,3.0
526024.433,4694114.25,11.617,3.0
526028.618,4694111.243,11.639,3.0
526028.621,4694110.56,11.64,3.0
526025.317,4694116.833,11.657,3.0
526023.432,4694114.606,11.658,3.0
526029.365,4694113.19,11.698,3.0
526023.727,4694115.016,11.76,3.0
526028.456,4694112.629,11.773,3.0
526023.749,4694115.487,11.774,3.0
526024.414,4694114.028,11.793,3.0
526028.563,4694110.979,11.823,3.0
526025.755,4694116.046,11.845,3.0
526025.944,4694115.58,11.869,3.0
526024.011,4694113.677,11.935,3.0
526023.334,4694115.521,11.947,3.0
526023.503,4694115.652,11.955,3.0
526026.055,4694115.477,11.96,3.0
526024.193,4694113.805,11.966,3.0
526023.722,4694114.129,11.968,3.0
526026.22,4694115.766,11.988,3.0
526024.452,4694113.769,12.046,3.0
526023.538,4694115.766,12.051000000000002,3.0
526024.822,4694114.005,12.067,3.0
526024.269,4694113.648,12.111,3.0
526023.382,4694115.892,12.114,3.0
526024.594,4694114.055,12.140999999999998,3.0
526026.076,4694115.736,12.145,3.0
526025.826,4694114.729,12.164000000000001,3.0
526023.73,4694116.01,12.166999999999998,3.0
526023.98,4694113.957,12.171,3.0
526025.766,4694114.442,12.174,3.0
526025.678,4694114.485,12.21,3.0
526023.639,4694112.78,12.213,3.0
526025.758,4694114.803,12.216000000000001,3.0
526026.002,4694114.516,12.217000000000002,3.0
526028.728,4694111.613,12.292,3.0
526024.712,4694113.964,12.295000000000002,3.0
526025.232,4694116.319,12.297999999999998,3.0
526023.279,4694113.317,12.3,3.0
526024.796,4694113.843,12.318,3.0
526025.127,4694114.239,12.332,3.0
526024.997,4694116.808,12.375,3.0
526025.279,4694114.002,12.376999999999999,3.0
526029.659,4694112.851,12.392,3.0
526025.09,4694117.04,12.395,3.0
526024.07,4694114.22,12.408000000000001,3.0
526025.327,4694114.365,12.426000000000002,3.0
526025.249,4694114.392,12.427,3.0
526023.987,4694116.387,12.442,3.0
526023.734,4694114.551,12.459,3.0
526024.053,4694114.309,12.467,3.0
526023.426,4694113.054,12.489999999999998,3.0
526024.962,4694116.706,12.496000000000002,3.0
526025.29,4694116.573,12.51,3.0
526025.411,4694116.308,12.517,3.0
526025.004,4694116.8,12.526,3.0
526029.601,4694113.115,12.529,3.0
526023.761,4694114.346,12.533999999999999,3.0
526029.876,4694113.176,12.536,3.0
526023.131,4694113.179,12.543,3.0
526023.391,4694112.162,12.545,3.0
526029.883,4694113.3,12.558999999999997,3.0
526024.068,4694114.646,12.622,3.0
526023.744,4694114.362,12.623,3.0
526023.791,4694112.163,12.624,3.0
526028.736,4694111.962,12.626000000000001,3.0
526023.476,4694112.413,12.627000000000002,3.0
526025.117,4694116.59,12.628,3.0
526023.862,4694114.231,12.637999999999998,3.0
526023.632,4694112.222,12.64,3.0
526029.099,4694111.908,12.669,3.0
526025.341,4694114.733,12.739,3.0
526024.015,4694112.208,12.742999999999999,3.0
526023.544,4694112.696,12.774000000000001,3.0
526023.74,4694114.902,12.782,3.0
526025.635,4694115.065,12.791,3.0
526029.207,4694112.759,12.797,3.0
526023.866,4694115.265,12.810000000000002,3.0
526028.917,4694111.893,12.811,3.0
526024.542,4694116.639,12.842,3.0
526023.895,4694115.015,12.845000000000002,3.0
526023.805,4694114.73,12.86,3.0
526023.468,4694112.646,12.862000000000002,3.0
526023.778,4694114.858,12.914000000000001,3.0
526024.489,4694116.364,12.92,3.0
526025.573,4694114.891,12.941000000000003,3.0
526028.969,4694111.426,12.948,3.0
526025.42,4694116.137,12.955,3.0
526024.042,4694114.77,12.957,3.0
526024.481,4694116.607,12.991,3.0
526025.719,4694114.709,13.002000000000002,3.0
526029.157,4694112.572,13.028000000000002,3.0
526025.739,4694116.067,13.029999999999998,3.0
526023.746,4694112.443,13.036000000000001,3.0
526028.897,4694111.602,13.041,3.0
526025.583,4694115.602,13.071000000000002,3.0
526029.478,4694112.753,13.081,3.0
526024.601,4694116.196,13.087,3.0
526028.73,4694112.565,13.096,3.0
526023.954,4694116.057,13.096,3.0
526024.687,4694116.358,13.099999999999998,3.0
526029.289,4694112.582,13.117,3.0
526025.903,4694115.924,13.125999999999998,3.0
526023.923,4694112.481,13.147,3.0
526025.556,4694115.388,13.150000000000002,3.0
526024.216,4694115.842,13.161999999999999,3.0
526028.734,4694112.166,13.164,3.0
526024.833,4694116.317,13.169999999999998,3.0
526023.914,4694112.938,13.171,3.0
526024.249,4694116.294,13.178999999999998,3.0
526023.907,4694112.58,13.187999999999999,3.0
526023.769,4694115.78,13.194000000000003,3.0
526028.803,4694112.046,13.198,3.0
526024.71,4694114.492,13.207,3.0
526029.156,4694112.171,13.211000000000002,3.0
526028.721,4694112.361,13.211000000000002,3.0
526024.065,4694112.493,13.219000000000001,3.0
526029.289,4694112.262,13.224,3.0
526023.974,4694115.687,13.252,3.0
526025.676,4694115.908,13.269,3.0
526028.881,4694112.681,13.293,3.0
526024.093,4694112.616,13.313,3.0
526029.081,4694112.259,13.431999999999999,3.0
526029.219,4694111.537,13.436,3.0
526024.847,4694114.471,13.440999999999999,3.0
526025.402,4694115.272,13.452,3.0
526028.973,4694112.45,13.456,3.0
526024.193,4694116.202,13.465999999999998,3.0
526024.797,4694114.624,13.483999999999998,3.0
526025.025,4694114.655,13.515,3.0
526028.898,4694111.02,13.518,3.0
526024.359,4694116.072,13.521,3.0
526025.025,4694115.444,13.535999999999998,3.0
526024.182,4694115.211,13.551000000000002,3.0
526023.135,4694112.684,13.560000000000002,3.0
526029.033,4694110.988,13.568000000000001,3.0
526024.134,4694115.544,13.596999999999998,3.0
526024.425,4694115.882,13.599,3.0
526029.0,4694111.072,13.605,3.0
526024.594,4694114.712,13.640999999999998,3.0
526025.374,4694115.724,13.654,3.0
526025.395,4694115.092,13.657,3.0
526029.846,4694112.936,13.669,3.0
526025.271,4694115.891,13.690000000000001,3.0
526023.095,4694112.779,13.710999999999999,3.0
526028.947,4694110.903,13.718,3.0
526023.392,4694112.784,13.719999999999999,3.0
526024.966,4694116.042,13.727999999999998,3.0
526024.373,4694114.885,13.753999999999998,3.0
526024.199,4694115.355,13.782,3.0
526024.46,4694115.578,13.804000000000002,3.0
526029.068,4694111.315,13.81,3.0
526024.284,4694114.747,13.834,3.0
526029.488,4694111.412,13.839000000000002,3.0
526025.065,4694116.1,13.840999999999998,3.0
526025.115,4694115.889,13.848000000000003,3.0
526025.252,4694114.933,13.893999999999998,3.0
526029.476,4694111.837,13.897,3.0
526029.48,4694112.05,13.919999999999998,3.0
526024.691,4694115.785,14.014,3.0
526024.644,4694114.926,14.027,3.0
526029.365,4694111.701,14.035,3.0
526025.216,4694114.904,14.046,3.0
526024.814,4694114.94,14.142,3.0
526025.089,4694115.513,14.228,3.0
526024.893,4694115.761,14.231000000000002,3.0
526024.41,4694115.234,14.293,3.0
526024.387,4694115.289,14.297,3.0
526024.741,4694115.098,14.314,3.0
526024.988,4694115.162,14.385,3.0
526024.784,4694115.539,14.464,3.0
526025.026,4694115.226,14.466000000000001,3.0
526024.67,4694115.592,14.562000000000001,3.0
526024.707,4694115.356,14.605,3.0
526024.787,4694115.431,14.64,3.0
526029.52,4694111.593,14.957999999999998,3.0
526023.033,4694125.465,3.108,4.0
526023.268,4694125.395,3.128,4.0
526023.161,4694125.582,3.1500000000000004,4.0
526023.742,4694125.569,3.42,4.0
526023.308,4694125.735,3.476,4.0
526022.399,4694126.458,6.539,4.0
526026.274,4694126.688,6.5809999999999995,4.0
526024.904,4694125.449,7.033999999999999,4.0
526025.109,4694125.449,7.173,4.0
526025.329,4694125.708,7.245,4.0
526021.979,4694126.797,7.251000000000001,4.0
526022.315,4694127.536,7.305,4.0
526025.112,4694125.721,7.324,4.0
526022.234,4694126.616,7.441,4.0
526022.177,4694127.274,7.581,4.0
526021.985,4694127.174,7.633,4.0
526022.273,4694126.806,7.65,4.0
526022.024,4694127.099,7.763,4.0
526022.15,4694126.833,7.809000000000001,4.0
526022.444,4694126.635,7.842,4.0
526026.517,4694126.789,7.868,4.0
526026.382,4694126.902,7.945,4.0
526023.334,4694126.228,8.147,4.0
526023.271,4694125.965,8.272,4.0
526023.065,4694126.212,8.377,4.0
526022.94,4694126.131,8.378,4.0
526023.03,4694126.672,8.381,4.0
526023.06,4694126.337,8.459,4.0
526026.515,4694128.3,8.467,4.0
526022.723,4694126.511,8.47,4.0
526022.698,4694126.461,8.489,4.0
526022.847,4694126.506,8.588,4.0
526022.862,4694126.379,8.594,4.0
526026.296,4694126.114,8.891,4.0
526022.767,4694126.861,8.893,4.0
526024.181,4694125.487,8.903,4.0
526022.529,4694127.271,8.912,4.0
526022.494,4694127.458,8.93,4.0
